Path,validation_adam,dataset_name,SequenceType,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_47.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_48.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_49.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_50.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_51.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_52.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_53.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_54.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_55.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_56.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_57.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_58.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_59.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_60.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_61.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_62.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_63.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_64.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_65.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_66.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_67.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_68.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_69.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_70.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_71.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_72.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_73.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_74.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_75.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_76.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_77.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_78.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_79.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_80.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_81.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_82.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_83.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_84.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_85.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_86.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_87.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_88.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_89.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_90.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_91.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_92.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_93.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_94.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_95.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_96.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_97.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_100.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_101.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_102.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_103.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_104.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_105.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_98.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_99.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_106.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_107.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_108.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_109.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_110.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_111.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_112.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_113.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_114.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_115.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_116.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_117.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_118.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_119.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_120.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_121.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_122.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_123.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_124.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_125.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_126.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_127.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_128.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_129.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_130.png,False,117_m_Ra,anat,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_131.png,False,117_m_Ra,anat,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_132.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_133.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_134.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_135.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_136.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_137.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_138.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_139.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_140.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_141.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_142.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_143.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_144.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_145.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_146.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_147.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_148.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_149.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_150.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_151.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_152.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_153.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_154.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_155.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_156.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_157.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_158.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_159.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_160.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_080641_AE0617_18_w10_181107_1_1_161.png,False,117_m_Ra,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181107_105735_AE0617_27_w10_181107_1_1_162.png,False,117_m_Ra,anat,False,False,False,False
