Pathes;corresponding_img;One_class_SVM;IsolationForest;LocalOutlierFactor; EllipticEnvelope;statistical_method;Voting outliers (from 5);dataset;corresponding_img_Path;SequenceType;Valdiation_MA
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\7;diff_20220726_092255_A260722_A260722_1_1_47.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\8;diff_20220727_093020_A270722_A270722_1_1_55.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A290722_A290722_14812280_6.0.1\20220729_085531_A290722_A290722_1_1\16;diff_20220729_085531_A290722_A290722_1_1_65.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\9;diff_20220719_111618_B190722_B190722_1_1_84.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\15;diff_20220720_111622_B200722_B200722_1_1_86.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\19;diff_20220720_111622_B200722_B200722_1_1_90.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\9;diff_20220720_111622_B200722_B200722_1_1_91.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\12;diff_20220721_114454_B210722_B210722_1_1_92.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\13;diff_20220721_114454_B210722_B210722_1_1_93.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\14;diff_20220721_114454_B210722_B210722_1_1_94.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\15;diff_20220721_114454_B210722_B210722_1_1_95.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\16;diff_20220721_114454_B210722_B210722_1_1_96.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\7;diff_20220721_114454_B210722_B210722_1_1_97.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\9;diff_20220721_114454_B210722_B210722_1_1_98.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B220722_B220722_14648331_6.0.1\20220722_113240_B220722_B220722_1_1\14;diff_20220722_113240_B220722_B220722_1_1_101.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\8;diff_20220725_124630_B250722_B250722_1_1_110.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B260722_B260722_14713875_6.0.1\20220726_112158_B260722_B260722_1_1\16;diff_20220726_112158_B260722_B260722_1_1_115.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B270722_B270722_14746635_6.0.1\20220727_113451_B270722_B270722_1_1\8;diff_20220727_113451_B270722_B270722_1_1_124.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\13;diff_20220729_113411_B290722_B290722_1_1_133.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\16;diff_20220729_113411_B290722_B290722_1_1_136.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\8;diff_20220729_113411_B290722_B290722_1_1_138.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\8;diff_20220719_131448_C190722_C190722_1_1_152.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\9;diff_20220719_131448_C190722_C190722_1_1_153.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C200722_C200722_14583857_6.0.1\20220720_130925_C200722_C200722_1_1\9;diff_20220720_130925_C200722_C200722_1_1_160.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\8;diff_20220722_133243_C220722_C220722_1_1_173.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C260722_C260722_14714002_6.0.1\20220726_133151_C260722_C260722_1_1\15;diff_20220726_133151_C260722_C260722_1_1_186.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t5\t2rare\t2rare.nii.gz;anat_t2rare_t2rare_9.png;FALSE;TRUE;FALSE;TRUE;FALSE;2;7_r_So;C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t1\t2rare\t2rare.nii.gz;anat_t2rare_t2rare_22.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_So;C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t3\t2rare\t2rare.nii.gz;anat_t2rare_t2rare_23.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_So;C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t4\t2rare\t2rare.nii.gz;anat_t2rare_t2rare_24.png;TRUE;FALSE;TRUE;FALSE;FALSE;2;7_r_So;C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t3\rs\rs.nii.gz;func_rs_rs_7.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_So;C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t4\rs\rs.nii.gz;func_rs_rs_8.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;7_r_So;C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-67\ses-01\dwi\sub-67_ses-01_acq-2_dwi.nii.gz;diff_dwi_sub-67_ses-01_acq-2_dwi_188.png;TRUE;TRUE;TRUE;TRUE;TRUE;5;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;diff;TRUE
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_5_1_1_1_20180111_105123\6;anat_SP_T1_5_1_1_1_20180111_105123_6.png;FALSE;FALSE;FALSE;TRUE;TRUE;2;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_3_1_1_20180920_131128\10;anat_SP_V1_11_3_1_1_20180920_131128_11.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_4_1_1_20180920_140835\5;anat_SP_V1_11_4_1_1_20180920_140835_12.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_11_4_1_1_20180409_143444\7;diff_SP_T1_11_4_1_1_20180409_143444_1.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_5_1_1_1_20180111_105123\8;diff_SP_T1_5_1_1_1_20180111_105123_6.png;FALSE;TRUE;FALSE;TRUE;TRUE;3;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_8_1_1_1_20180111_164048\7;diff_SP_T1_8_1_1_1_20180111_164048_8.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_2_1_1_20180920_112847\6;diff_SP_V1_11_2_1_1_20180920_112847_10.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_5_1_1_1_20180111_105123\7;func_SP_T1_5_1_1_1_20180111_105123_6.png;FALSE;TRUE;FALSE;TRUE;TRUE;3;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_2_1_1_20180920_112847\5;func_SP_V1_11_2_1_1_20180920_112847_10.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_3_1_1_20180920_131128\11;func_SP_V1_11_3_1_1_20180920_131128_11.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_5_1_1_20180920_145915\6;func_SP_V1_11_5_1_1_20180920_145915_13.png;FALSE;FALSE;TRUE;FALSE;TRUE;2;94c_m_As;C:\Users\aswen\Desktop\Code\Validation3\94c_m_As\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_17\4;anat_random_17_23.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_17\7;anat_random_17_24.png;TRUE;TRUE;FALSE;FALSE;FALSE;2;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_2\11;anat_random_2_30.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_3\10;anat_random_3_44.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_6\4;anat_random_6_51.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_6\7;anat_random_6_52.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_7\13;anat_random_7_53.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_81.762\4;anat_irina_control_81.762_244.png;TRUE;TRUE;TRUE;TRUE;TRUE;5;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;anat;TRUE
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.5H1\4;anat_irina-SE-3.5H1_155.png;TRUE;TRUE;TRUE;TRUE;TRUE;5;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;anat;FALSE
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-66\ses-01\dwi\sub-66_ses-01_acq-2_dwi.nii.gz;diff_dwi_sub-66_ses-01_acq-2_dwi_185.png;TRUE;FALSE;TRUE;TRUE;TRUE;4;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;diff;TRUE
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_2\8;func_random_2_54.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_4\10;func_random_4_82.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_g_We;C:\Users\aswen\Desktop\Code\Validation3\94_g_We\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_13_3_1_1_20190806_124154\5;anat_GV_T3_13_3_1_1_20190806_124154_3.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-29\ses-02\anat\sub-29_ses-02_acq-6_t1w.nii.gz;anat_anat_sub-29_ses-02_acq-6_t1w_248.png;TRUE;FALSE;FALSE;TRUE;TRUE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_15_2_1_1_20190903_090114\5;anat_GV_T3_15_2_1_1_20190903_090114_5.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_17_2_1_1_20190904_092536\5;anat_GV_T3_17_2_1_1_20190904_092536_11.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_4_1_1_5_20181204_094149\5;anat_GV_T3_4_1_1_5_20181204_094149_15.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_13_3_1_1_20190806_124154\7;diff_GV_T3_13_3_1_1_20190806_124154_3.png;FALSE;FALSE;FALSE;TRUE;TRUE;2;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_13_5_1_2_20190809_110751\7;diff_GV_T3_13_5_1_2_20190809_110751_4.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_16_1_1_1_20190903_123147\8;diff_GV_T3_16_1_1_1_20190903_123147_8.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_17_4_1_1_20190904_105336\7;diff_GV_T3_17_4_1_1_20190904_105336_12.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_16_1_1_1_20190903_123147\7;func_GV_T3_16_1_1_1_20190903_123147_8.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_4_1_1_5_20181204_094149\6;func_GV_T3_4_1_1_5_20181204_094149_14.png;FALSE;TRUE;FALSE;TRUE;TRUE;3;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_4_1_1_5_20181204_094149\8;func_GV_T3_4_1_1_5_20181204_094149_15.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_As;C:\Users\aswen\Desktop\Code\Validation3\94_m_As\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Reichardt\20201016_095621_190_Vsense_inVivo_134_24h_Prot_1_1\4;anat_20201016_095621_190_Vsense_inVivo_134_24h_Prot_1_1_1.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Rei;C:\Users\aswen\Desktop\Code\Validation3\94_m_Rei\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Reichardt\20201020_101412_190_Vsense_inVivo_134_5d_Prot_1_1\4;anat_20201020_101412_190_Vsense_inVivo_134_5d_Prot_1_1_2.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_Rei;C:\Users\aswen\Desktop\Code\Validation3\94_m_Rei\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Reichardt\20201027_105350_190_Vsense_inVivo_134_12d_Prot_1_1\4;anat_20201027_105350_190_Vsense_inVivo_134_12d_Prot_1_1_4.png;FALSE;FALSE;FALSE;TRUE;TRUE;2;94_m_Rei;C:\Users\aswen\Desktop\Code\Validation3\94_m_Rei\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-40\ses-01\anat\sub-40_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-40_ses-01_acq-2_t2w_362.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse119T2w.nii.gz;anat_VanLeeuwen_mouse119T2w_4.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse24T2w.nii.gz;anat_VanLeeuwen_mouse24T2w_13.png;TRUE;TRUE;FALSE;FALSE;FALSE;2;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse30T2w.nii.gz;anat_VanLeeuwen_mouse30T2w_17.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;anat;
