,FileAddress,SNR Chang,SNR Normal,Displacement factor (std of Mutual information),Goasting
98,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.631\6,35.54469342,18.96061021,0.22631113,FALSE
1161,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_21\5,35.53646815,20.65932842,0.144851689,FALSE
1151,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_12\5,35.53312039,13.6451286,0.130475298,FALSE
1170,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_3\5,35.52962382,18.26101631,0.141540924,FALSE
118,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_63.601\6,35.52397663,21.60167488,0.184707157,FALSE
143,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_61.5Z1\6,35.50186738,29.04435022,0.187464595,FALSE
1160,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_20\5,35.49091109,13.02439572,0.134933893,FALSE
1156,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_17\6,35.48545871,11.6314858,0.124881482,FALSE
93,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-29.6d1\6,35.47916893,26.40453928,0.134969936,FALSE
1167,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_27\5,35.43793983,18.80304698,0.137172197,FALSE
1165,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_25\8,35.4379367,12.76942814,0.133752234,FALSE
146,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_61.6x1\7,35.43410275,26.98297879,0.18296782,FALSE
128,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_52.5Z1\6,35.42448271,29.4385858,0.229839565,FALSE
1153,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_14\5,35.39427369,17.19624528,0.135413101,FALSE
120,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_78_5week.752\6,35.39063156,28.23700546,0.215304581,FALSE
316,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20121031112939_5.nii.gz,35.37507572,29.71971284,0.254353215,FALSE
317,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20121031112939_5a.nii.gz,35.37507572,29.71971284,0.254353215,FALSE
50,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.5C1\8,35.3714062,29.31045923,0.186666998,FALSE
165,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_48.5Y1\6,35.37049462,17.57527903,0.166083047,FALSE
140,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_60.601\6,35.36178547,27.49771199,0.131489723,FALSE
1159,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_2\11,35.35222433,12.45170372,0.133330903,FALSE
73,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-8.5A1\6,35.34129486,29.77679064,0.090763111,FALSE
113,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_62.5Z1\6,35.33161173,26.2620804,0.21284072,FALSE
183,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_67.6N1\6,35.31440581,23.86642962,0.211387447,FALSE
141,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_60.6e1\6,35.31378713,23.06404117,0.167816952,FALSE
178,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_65.751\8,35.29507288,24.28811456,0.201292122,FALSE
1174,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_5\5,35.28736439,11.7162312,0.127997228,FALSE
133,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_54.601\6,35.27210366,29.56764161,0.189027198,FALSE
1158,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_19\5,35.27089094,14.75474146,0.135911926,FALSE
1149,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_10\13,35.25034213,15.13238209,0.132076795,FALSE
72,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.6o1\6,35.23130046,22.08505258,0.200216241,FALSE
1177,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_8\7,35.21987202,25.17151499,0.14466291,FALSE
159,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_42.5X1\7,35.21800645,30.06668371,0.158756535,FALSE
1178,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_9\5,35.21036395,19.87706771,0.138059017,FALSE
1172,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_31\5,35.201399,13.23881633,0.12708608,FALSE
139,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_60.5Z1\6,35.1895314,26.09429793,0.207484225,FALSE
168,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_48.6v1\10,35.18849234,16.82169906,0.093206348,FALSE
1162,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_22\5,35.17653154,11.798188,0.103847341,FALSE
1173,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_4\5,35.17628947,15.66284969,0.133981268,FALSE
48,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-27.5C1\7,35.1669659,31.31708207,0.132386531,FALSE
1163,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_23\6,35.12575859,14.44023648,0.13806613,FALSE
359,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_143207_NeuroImaging_C57J_MN_08_1_2\8,35.12501932,21.51548645,0.094505721,FALSE
357,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_132157_NeuroImaging_C57J_MN_07_1_2\8,35.1220414,20.02693569,0.090973619,FALSE
111,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_27.641\6,35.11714119,29.12161505,0.147380598,FALSE
181,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_66.6z1\6,35.10150234,31.3014025,0.187423993,FALSE
355,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_105837_NeuroImaging_C57J_MN_06_1_2\9,35.04625155,20.76208944,0.083599546,FALSE
1169,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_29\6,35.04419367,9.477407672,0.142634548,FALSE
1166,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_26\8,35.0343464,19.02273126,0.125080792,FALSE
166,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_48.6c1\13,35.02470519,26.46987638,0.207161604,FALSE
173,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_51.6v2\7,35.02338966,21.59581104,0.174498496,FALSE
68,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.6q1\6,35.02071327,22.69289973,0.147962496,FALSE
180,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_66.6y2\6,35.01841091,29.73906811,0.199162044,FALSE
70,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.5H1\6,34.99944509,27.5485523,0.186269444,FALSE
167,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_48.6c1\8,34.99816771,23.22442205,0.168146937,FALSE
131,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_52.6x1\6,34.99260304,28.50096574,0.202597558,FALSE
44,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-CD1.5I1\6,34.99076596,28.58053987,0.152924069,FALSE
62,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6d2\12,34.97506203,29.37919426,0.115145092,FALSE
66,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.5J1\6,34.94288436,25.1983408,0.187646357,FALSE
327,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191007_142400_NeuroImaging_C57J_MN_11_1_5\8,34.93271404,20.74562494,0.096772754,FALSE
339,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191011_095247_NeuroImaging_C57J_MN_17_1_2\8,34.92515915,17.72613748,0.086760581,FALSE
130,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_52.6e1\6,34.90941247,15.15839974,0.124119214,FALSE
136,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_6.5H2\6,34.90020594,28.67763649,0.166301469,FALSE
114,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_control_62.601\6,34.89201114,30.05665227,0.18200107,FALSE
1152,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_13\5,34.89072405,16.51958872,0.138088563,FALSE
90,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-22.5B1\7,34.88565348,26.00175172,0.128724089,FALSE
1154,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_15\5,34.86925001,11.54329964,0.127754541,FALSE
88,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-20.641\6,34.85500182,27.78813413,0.165668334,FALSE
363,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190927_090039_NeuroImaging_C57J_MN_10_1_2\8,34.84836121,22.22012343,0.096915924,FALSE
65,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-35.5C1\6,34.77820965,28.89496055,0.16203681,FALSE
186,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_71.6N1\6,34.76502,27.24675521,0.143475595,FALSE
1175,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_6\6,34.71085544,20.08069661,0.142210766,FALSE
172,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_se_50.6v1\8,34.70411017,31.96481047,0.188246674,FALSE
343,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191011_140350_NeuroImaging_C57J_MN_20_1_2\8,34.66746545,21.150512,0.105476047,FALSE
1157,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_18\10,34.6576412,19.16340122,0.138967415,FALSE
361,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_154317_NeuroImaging_C57J_MN_09_1_2\8,34.64086325,22.00270502,0.094446721,FALSE
329,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191007_153421_NeuroImaging_C57J_MN_12_1_2\8,34.61715329,20.05453469,0.094604256,FALSE
61,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6d2\11,34.56585211,27.90673121,0.182845914,FALSE
104,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-37.5C1\6,34.55618935,29.93899815,0.102028541,FALSE
171,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_se_50.6c1\6,34.55302971,19.82522196,0.18009323,FALSE
89,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-20.6p1\6,34.53445162,29.28168775,0.162869744,FALSE
347,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190923_100116_NeuroImaging_C57J_MN_02_1_2\8,34.50741554,26.44751743,0.087554899,FALSE
107,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-37.6q1\7,34.48800035,24.97350989,0.189597773,FALSE
56,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-28.5J1\6,34.47191211,28.0761256,0.17071746,FALSE
100,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-33.5C1\6,34.45571369,27.65039328,0.121739042,FALSE
92,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-29.5J1\6,34.43964181,28.08997115,0.165547472,FALSE
158,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_41.6v1\9,34.43961118,16.87575326,0.108186191,FALSE
351,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_083751_NeuroImaging_C57J_MN_04_1_2\8,34.42347139,20.48602405,0.092725027,FALSE
74,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-8.5H1\6,34.38679414,26.43372406,0.114470735,FALSE
1168,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_28\5,34.36363687,18.78729156,0.147696276,FALSE
169,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_se_50.5X1\6,34.34048408,27.96580875,0.20203575,FALSE
345,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190923_084942_NeuroImaging_C57J_MN_01_1_2\8,34.27929185,22.87002502,0.089484465,FALSE
101,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-33.5J1\6,34.26560906,24.425272,0.103307425,FALSE
125,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_40.5Y1\7,34.22562245,29.33910946,0.125561531,FALSE
341,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191011_110743_NeuroImaging_C57J_MN_18_1_2\8,34.2133573,22.747136,0.103071114,FALSE
335,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191010_130327_NeuroImaging_C57J_MN_15_1_2\8,34.14614581,20.81617413,0.108332204,FALSE
51,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.5I1\6,34.14433935,20.78112226,0.047426365,FALSE
333,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_females_C57Bl6J_8months\20191010_104023_NeuroImaging_C57J_MN_14_1_2\8,34.12558197,20.61810879,0.10600477,FALSE
934,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_7\11,34.0595176,36.70275794,0.17007799,FALSE
304,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20120718153138_5.nii.gz,34.00885145,25.66261,0.257073734,FALSE
305,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20120718153138_5a.nii.gz,34.00885145,25.66261,0.257073734,FALSE
190,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_SE_74_5week.752\7,33.98708657,19.92069143,0.181911441,FALSE
63,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-32.6d2\6,33.8590264,24.25004587,0.123001549,FALSE
931,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_4\10,33.83299121,35.01372967,0.108254929,FALSE
933,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_6\7,33.81969469,31.7071477,0.168377279,FALSE
1176,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Rat_fMRI_plus_DTI\random_7\7,33.80999925,11.56690357,0.11310712,FALSE
302,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20120629170058_5.nii.gz,33.70417517,25.5677108,0.207471673,FALSE
303,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20120629170058_5a.nii.gz,33.70417517,25.5677108,0.207471673,FALSE
52,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-control-3.641\7,33.70111251,24.97244586,0.14280206,FALSE
615,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B270722_B270722_14746635_6.0.1\20220727_113451_B270722_B270722_1_1\8,33.64845388,27.3666032,0.007062914,FALSE
349,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190923_111005_NeuroImaging_C57J_MN_03_1_2\8,33.35050857,19.6128884,0.089232043,FALSE
95,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.5A1\5,33.33833766,22.2350776,0.125729822,FALSE
283,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190527_103014_NeuroImaging_WT_INM_F_04_2_1\9,33.25794709,21.21629711,0.031503792,FALSE
84,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-2.5H1\6,33.0284478,29.41972102,0.15783845,FALSE
284,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190527_114012_NeuroImaging_WT_INM_F_05_2_1\8,32.93596717,20.23510001,0.03925392,FALSE
281,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190523_180513_NeuroImaging_WT_INM_F_02_2_1\8,32.92600586,19.90373331,0.043712261,FALSE
280,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190523_161859_NeuroImaging_WT_INM_F_01_2_1\8,32.92393568,20.17537779,0.035382024,FALSE
265,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_21\brinton_PV_dataset20-09-1-dti_64Dirs_B_1000-(E9).nii.gz,32.91610205,32.87006142,0.043987404,FALSE
930,Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_3\7,32.87046861,32.97995808,0.087862803,FALSE
278,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190522_110620_NeuroImaging_WT_INM_09_2_1\8,32.85467376,21.36020312,0.032950147,FALSE
546,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\8,32.7612054,24.8718947,0.001537332,FALSE
276,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190521_191422_NeuroImaging_WT_INM_07_2_1\8,32.75353481,21.76752846,0.035238604,FALSE
275,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190521_180426_NeuroImaging_WT_INM_06_2_1\8,32.75285131,20.24107743,0.035685866,FALSE
277,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190521_201756_NeuroImaging_WT_INM_08_2_1\8,32.72772751,21.19249228,0.0902567,FALSE
272,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190521_113316_NeuroImaging_WT_INM_01_3_2\4,32.65287444,20.30219575,0.036941883,FALSE
289,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190527_193401_NeuroImaging_WT_INM_F_10_2_1\10,32.65019211,21.10210562,0.037031686,FALSE
577,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\15,32.63199135,25.70045648,0.003981665,FALSE
643,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\8,32.61289667,26.69458477,0.004466981,FALSE
282,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190523_193113_NeuroImaging_WT_INM_F_03_2_1\10,32.5941744,18.81928884,0.046704241,FALSE
725,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_16_2_1_1_20190903_131430\9,32.5525676,33.45098256,0.017557066,FALSE
574,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\8,32.45143483,26.44179993,0.004503697,FALSE
312,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20121004102026_5.nii.gz,32.44583731,23.94308806,0.245626633,FALSE
313,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Longo\Longo_dicom_EPI-diffusion-map_20121004102026_5a.nii.gz,32.44583731,23.94308806,0.245626633,FALSE
286,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Carnevale\20190527_140050_NeuroImaging_WT_INM_F_07_2_1\8,32.4143451,20.55553396,0.02730422,FALSE
