Path,validation_adam,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne,dataset_name,SequenceType
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_110514_AE0617_27_w07_181017_1_1_25.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_26.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_27.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_28.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_29.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_30.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_31.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_32.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181017_134753_AE0617_21_w07_181017_1_1_33.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_34.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_35.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_36.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_37.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_38.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_39.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_40.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_081449_AE0617_118_w07_181022_2_1_1_41.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_42.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_43.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_44.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_45.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_46.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_47.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_48.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_111403_AE0617_119_w07_181022_1_1_49.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_50.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_51.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_52.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_53.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_54.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_55.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_56.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181022_143935_AE0617_121_w07_181022_1_1_57.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_58.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_59.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_60.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_61.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_62.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_63.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_64.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_082017_AE0617_18_w08_181024_1_1_65.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_66.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_67.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_68.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_69.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_70.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_71.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_72.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_112655_AE0617_27_w08_241018_1_1_73.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_74.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_75.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_76.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_77.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_78.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_79.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_80.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181024_141956_AE0617_21_w08_181024_1_1_81.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_82.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_83.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_84.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_85.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_86.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_87.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_88.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_082032_AE0617_118_w08_181029_1_1_89.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_90.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_91.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_92.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_93.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_94.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_95.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_96.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_114532_AE0617_119_w08_181029_1_1_97.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_100.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_101.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_102.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_103.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_104.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_105.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_98.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181029_143622_AE0617_121_w08_181029_1_1_99.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_106.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_107.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_108.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_109.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_110.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_111.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_112.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_081636_AE0617_18_w09_181030_1_1_113.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_114.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_115.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_116.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_117.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_118.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_119.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_120.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_105840_AE0617_27_w09_181030_1_1_121.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_122.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_123.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_124.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_125.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_126.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_127.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_128.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181030_142126_AE0617_21_w09_181030_1_1_129.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_130.png,FALSE,FALSE,FALSE,TRUE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_131.png,FALSE,FALSE,FALSE,TRUE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_132.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_133.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_134.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_135.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_136.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181105_081312_AE0617_118_w09_181105_1_1_137.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_138.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_139.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_140.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_141.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_142.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_143.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_144.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_081408_AE0617_119_w09_181106_1_1_145.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_146.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_147.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_148.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_149.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_150.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_151.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
C:\Users\aswen\Desktop\Code\Validation3\117_m_Ra\manual_slice_inspection\anat_20181106_110141_AE0617_121_w09_181106_1_1_152.png,FALSE,FALSE,FALSE,FALSE,FALSE,117_m_Ra,anat
